symbol,name,primary_group,secondary_groups,industry_source,concept_source,mapping_confidence,mapping_reason,excluded_noise_tags,evidence_ids,business_group_raw,market_theme_id,market_lane,business_industry_fallback,mapping_source_rank,mapping_source_detail,mapping_asof,mapping_attempts,mapping_status
688227,品高股份,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,IT服务,TH-SOFTWARE,current-mainline-continuation,IT服务,cninfo_industry,申银万国行业分类标准|2021-12-14,2021-12-14,cninfo:ok,resolved_theme_unmatched
688256,寒武纪,数字芯片设计,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,数字芯片设计,,unclassified,数字芯片设计,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688258,卓易信息,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,IT服务,TH-SOFTWARE,current-mainline-continuation,IT服务,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688322,奥比中光,光学元件,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,光学元件,,unclassified,光学元件,cninfo_industry,申银万国行业分类标准|2022-07-08,2022-07-08,cninfo:ok,resolved_theme_unmatched
688392,骄成超声,半导体,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,半导体,,unclassified,半导体,ths_business_keyword,超声波设备的研发、设计、生产与销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688456,有研粉材,铜,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,铜,,unclassified,铜,cninfo_industry,申银万国行业分类标准(旧)|2021-02-26,2021-02-26,cninfo:ok,resolved_theme_unmatched
688479,友车科技,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,IT服务,TH-SOFTWARE,current-mainline-continuation,IT服务,cninfo_industry,申银万国行业分类标准(旧)|2021-06-28,2021-06-28,cninfo:ok,resolved_theme_unmatched
688480,赛恩斯,有色金属/战略资源,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,有色金属/战略资源,,unclassified,有色金属/战略资源,ths_business_keyword,从事重金属污染防治。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688485,九州一轨,环保工程及服务,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,环保工程及服务,,unclassified,环保工程及服务,cninfo_industry,申银万国行业分类标准(旧)|2021-06-28,2021-06-28,cninfo:ok,resolved_theme_unmatched
688507,索辰科技,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,软件开发/IT服务,TH-SOFTWARE,current-mainline-continuation,软件开发/IT服务,ths_business_keyword,CAE软件研发、销售和服务。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688530,欧莱新材,有色金属/战略资源,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,有色金属/战略资源,,unclassified,有色金属/战略资源,ths_business_keyword,高性能溅射靶材的研发、生产和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688668,鼎通科技,通信网络设备及器件,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,通信网络设备及器件,,unclassified,通信网络设备及器件,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688677,海泰新光,医疗设备,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗设备,,unclassified,医疗设备,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
688981,中芯国际,集成电路制造,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,集成电路制造,,unclassified,集成电路制造,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
001257,盛龙股份,有色金属/战略资源,,次新股,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,次新股,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,有色金属/战略资源,,unclassified,有色金属/战略资源,ths_business_keyword,重要战略资源钼相关产品的生产、加工、销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301638,南网数字,电力/公用事业,,次新股,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,次新股,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,电力/公用事业,,unclassified,电力/公用事业,ths_business_keyword,为电力能源等行业客户提供数字化建设综合解决方案。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301696,三瑞智能,自动化/机器人修复,,次新股,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,次新股,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,自动化设备/机器人,TH-AUTO,secondary-line,自动化设备/机器人,ths_business_keyword,无人机电动动力系统及机器人动力系统的研发、生产和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688783,西安奕材,先进光伏电池修复,,次新股,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-PV,次新股,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,光伏设备/材料,TH-PV,secondary-line,光伏设备/材料,ths_business_keyword,12英寸硅片的研发、制造和生产。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688790,昂瑞微,半导体,,次新股,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,次新股,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,半导体,,unclassified,半导体,ths_business_keyword,射频、模拟领域的集成电路设计。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688795,摩尔线程,半导体,,次新股,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,次新股,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,半导体,,unclassified,半导体,ths_business_keyword,GPU及相关产品的研发、设计和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688802,沐曦股份,软件/数字内容/计算机应用,,次新股,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,次新股,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,半导体,TH-SOFTWARE,current-mainline-continuation,半导体,ths_business_keyword,研发、设计和销售应用于人工智能训练和推理、通用计算与图形渲染领域的全栈GPU产品，并围绕GPU芯片提供配套的软件栈与计算平台。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
002230,科大讯飞,电子信息,安防服务;股权激励;基金重仓;皖江区域;智能穿戴,电子信息,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券;业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
002602,世纪华通,软件/数字内容/计算机应用,网络游戏;重组概念,汽车制造,Sina concept constituents 2026-07-31 snapshot,medium,industry_or_concept_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,TH-SOFTWARE,current-mainline-continuation,,frozen_theme,industry_or_concept_alias_to_frozen_theme:TH-SOFTWARE,2026-07-31,existing_snapshot,resolved
002615,哈尔斯,钢铁行业,金融改革;体育概念,钢铁行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300846,首都在线,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,IT服务,TH-SOFTWARE,current-mainline-continuation,IT服务,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
300880,迦南智能,高压快充,高压快充,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300885,海昌新材,金属制品,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,金属制品,,technical-reversal-only,金属制品,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
300992,泰福泵业,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其它通用机械,TH-AUTO,secondary-line,其它通用机械,cninfo_industry,申银万国行业分类标准(旧)|2021-04-29,2021-04-29,cninfo:ok,resolved_theme_unmatched
301302,华如科技,军工电子,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,军工电子,,technical-reversal-only,军工电子,cninfo_industry,申银万国行业分类标准|2022-06-02,2022-06-02,cninfo:ok,resolved_theme_unmatched
301517,陕西华达,先进光伏电池修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-PV,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,光伏设备/材料,TH-PV,secondary-line,光伏设备/材料,ths_business_keyword,电连接器及互连产品的研发、生产和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688031,星环科技,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,软件开发/IT服务,TH-SOFTWARE,current-mainline-continuation,软件开发/IT服务,ths_business_keyword,数据的集成、存储、治理、建模、分析、挖掘和流通等数据全生命周期提供基础软件及服务。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
688332,中科蓝讯,数字芯片设计,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,数字芯片设计,,technical-reversal-only,数字芯片设计,cninfo_industry,申银万国行业分类标准|2022-07-01,2022-07-01,cninfo:ok,resolved_theme_unmatched
000037,深南电A,电力行业,含B股;深圳本地,电力行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,ST板块,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
